x	y	z	Transcription of E2F targets under negative control by DREAM complex
192	288	39	1
195	288	39	1
204	288	39	1
205	288	39	1
218	288	39	1
224	288	39	1
190	289	39	1
191	289	39	1
193	289	39	1
195	289	39	1
211	289	39	1
188	290	39	1
200	290	39	1
204	290	39	1
211	290	39	2
233	290	39	1
190	291	39	1
191	291	39	1
193	291	39	1
206	291	39	1
214	291	39	1
217	291	39	1
238	291	39	1
239	291	39	2
240	291	39	1
188	292	39	1
235	292	39	2
239	292	39	1
197	293	39	1
199	293	39	1
207	293	39	1
209	293	39	1
220	293	39	2
221	293	39	1
229	293	39	1
225	294	39	1
233	294	39	1
234	294	39	1
216	295	39	1
223	295	39	2
224	295	39	1
225	295	39	2
238	295	39	2
243	295	39	1
202	296	39	1
205	296	39	1
215	296	39	1
223	296	39	1
235	296	39	1
236	296	39	1
237	296	39	2
194	297	39	1
196	297	39	1
198	297	39	1
200	297	39	1
205	297	39	1
206	297	39	1
216	297	39	2
220	297	39	1
225	297	39	2
233	297	39	1
240	297	39	2
200	298	39	1
213	298	39	1
219	298	39	1
226	298	39	1
230	298	39	2
231	298	39	1
226	299	39	1
227	299	39	1
228	299	39	4
230	299	39	2
231	299	39	2
242	299	39	1
214	300	39	2
228	300	39	1
229	300	39	1
235	300	39	1
240	300	39	3
228	301	39	3
234	301	39	1
226	302	39	1
231	302	39	1
233	302	39	2
228	303	39	1
231	303	39	1
235	303	39	1
230	304	39	2
231	304	39	2
233	304	39	1
237	304	39	1
194	305	39	1
227	305	39	1
228	305	39	1
229	305	39	1
230	305	39	1
242	305	39	2
225	306	39	1
227	306	39	1
235	306	39	1
239	306	39	1
240	306	39	1
241	306	39	2
242	306	39	1
198	307	39	1
227	307	39	1
229	307	39	3
232	307	39	1
220	308	39	1
223	308	39	1
226	308	39	2
229	308	39	1
233	308	39	1
240	308	39	1
195	309	39	2
226	309	39	1
232	309	39	1
234	309	39	1
235	309	39	2
219	310	39	1
220	310	39	2
221	310	39	1
223	310	39	1
224	310	39	1
225	310	39	3
242	310	39	1
218	311	39	1
219	311	39	2
224	311	39	2
225	311	39	1
227	311	39	1
230	311	39	1
232	311	39	1
196	312	39	1
211	312	39	1
217	312	39	1
219	312	39	1
222	312	39	2
229	312	39	1
230	312	39	1
239	312	39	2
242	312	39	1
244	312	39	1
220	313	39	1
227	313	39	1
229	313	39	1
230	313	39	1
240	313	39	2
242	313	39	2
243	313	39	1
227	314	39	1
239	314	39	2
237	315	39	1
243	315	39	1
236	316	39	2
239	316	39	3
242	316	39	1
225	317	39	1
232	317	39	2
238	317	39	2
229	318	39	1
230	318	39	1
237	318	39	2
240	319	39	1
214	320	39	1
217	320	39	1
230	320	39	1
241	320	39	1
229	321	39	1
234	321	39	1
230	322	39	2
231	322	39	1
211	324	39	1
208	327	39	1
197	328	39	1
194	285	40	1
198	286	40	1
202	288	40	1
206	288	40	1
211	288	40	1
192	289	40	1
191	291	40	1
196	291	40	1
208	291	40	1
225	291	40	1
191	292	40	1
193	292	40	3
206	292	40	1
208	292	40	1
209	292	40	1
210	292	40	1
236	292	40	1
192	293	40	1
204	293	40	1
214	293	40	1
216	293	40	1
229	293	40	3
238	294	40	1
198	296	40	1
200	296	40	2
206	296	40	1
235	296	40	2
236	296	40	1
207	297	40	1
215	297	40	1
216	297	40	1
221	297	40	1
230	297	40	1
236	297	40	1
203	298	40	1
212	298	40	1
222	298	40	1
223	298	40	1
230	298	40	1
234	298	40	1
235	298	40	1
199	299	40	1
214	299	40	1
229	299	40	2
231	299	40	1
236	299	40	2
242	299	40	1
229	300	40	1
215	301	40	1
236	301	40	1
224	302	40	1
231	302	40	1
233	302	40	1
234	303	40	1
235	304	40	1
214	305	40	1
230	305	40	1
231	305	40	1
242	305	40	2
213	306	40	1
228	306	40	1
229	306	40	1
239	306	40	1
192	307	40	1
202	307	40	1
240	307	40	1
223	308	40	2
224	308	40	1
225	308	40	1
233	308	40	1
239	308	40	1
240	308	40	1
222	309	40	1
224	309	40	1
227	309	40	1
217	310	40	2
222	310	40	1
226	310	40	2
229	310	40	1
231	310	40	1
241	310	40	2
217	311	40	1
220	311	40	1
231	311	40	1
235	311	40	2
240	311	40	1
242	311	40	1
217	312	40	1
220	312	40	2
229	312	40	1
235	312	40	1
241	312	40	1
242	312	40	1
216	313	40	1
217	313	40	1
223	313	40	1
235	313	40	1
236	313	40	1
238	313	40	1
240	313	40	1
243	313	40	1
215	314	40	2
220	314	40	1
236	314	40	1
221	315	40	1
230	315	40	1
238	315	40	2
240	315	40	1
243	315	40	1
220	316	40	1
236	316	40	1
240	316	40	1
243	316	40	2
226	317	40	2
238	318	40	1
240	318	40	2
218	319	40	1
219	319	40	2
230	319	40	1
232	319	40	1
240	319	40	1
241	319	40	1
243	319	40	1
217	320	40	1
230	320	40	1
232	320	40	1
227	321	40	1
230	321	40	4
240	321	40	1
229	322	40	1
212	324	40	1
212	325	40	1
208	330	40	1
193	280	41	1
193	293	41	2
225	293	41	1
195	294	41	1
209	294	41	1
210	294	41	1
213	294	41	1
217	294	41	1
205	296	41	1
204	297	41	2
213	297	41	1
226	298	41	1
227	299	41	1
235	301	41	1
229	302	41	1
222	303	41	1
220	304	41	1
228	304	41	1
221	305	41	1
223	305	41	1
226	305	41	1
229	305	41	1
231	305	41	1
217	306	41	1
222	306	41	1
223	306	41	1
219	307	41	1
225	307	41	2
229	307	41	1
220	308	41	1
225	308	41	1
226	308	41	1
196	309	41	1
224	309	41	1
225	309	41	2
221	310	41	2
221	311	41	1
222	311	41	1
223	311	41	1
236	311	41	1
225	312	41	2
234	312	41	2
241	312	41	1
219	313	41	2
222	313	41	1
239	313	41	1
220	314	41	2
232	314	41	1
242	314	41	1
249	314	41	1
218	315	41	2
221	316	41	1
238	316	41	1
240	316	41	1
223	317	41	2
242	317	41	1
218	318	41	1
229	318	41	2
230	318	41	1
240	318	41	1
245	318	41	1
217	319	41	1
230	319	41	1
231	320	41	1
240	320	41	2
229	321	41	1
231	322	41	1
228	323	41	2
214	326	41	1
231	300	42	1
221	301	42	1
222	303	42	2
214	305	42	1
220	305	42	1
224	305	42	1
223	306	42	1
231	306	42	1
232	306	42	1
226	307	42	1
227	307	42	1
220	308	42	1
239	308	42	2
240	308	42	1
241	308	42	1
226	309	42	1
235	309	42	1
236	309	42	2
242	309	42	1
221	310	42	1
222	310	42	1
238	310	42	2
239	310	42	1
241	310	42	1
220	311	42	1
221	311	42	1
236	311	42	1
218	312	42	1
222	312	42	1
223	312	42	1
241	312	42	1
242	312	42	1
226	314	42	1
204	315	42	1
220	315	42	1
221	315	42	3
226	315	42	1
230	315	42	1
241	315	42	1
218	316	42	1
220	316	42	1
221	316	42	1
228	316	42	1
238	316	42	1
240	316	42	1
243	316	42	1
219	317	42	1
227	317	42	1
232	317	42	1
240	317	42	1
220	318	42	1
229	318	42	1
227	319	42	1
228	319	42	1
232	319	42	1
241	320	42	1
230	321	42	1
239	321	42	1
219	304	43	1
220	305	43	1
221	305	43	1
221	307	43	1
211	308	43	1
217	310	43	1
222	310	43	1
219	311	43	1
221	311	43	1
225	311	43	3
238	311	43	1
239	311	43	2
219	312	43	1
238	314	43	1
245	315	43	1
219	316	43	1
241	316	43	2
227	317	43	2
238	317	43	1
229	318	43	2
217	319	43	1
227	319	43	3
242	319	43	1
227	320	43	2
229	321	43	1
215	324	43	1
220	304	44	1
219	306	44	1
223	309	44	1
224	310	44	1
234	310	44	1
223	312	44	1
220	315	44	1
204	316	44	1
222	316	44	1
225	317	44	1
223	319	44	1
242	319	44	1
224	321	44	1
242	321	44	1
216	316	45	1
