x	y	z	Regulation of PTEN gene transcription
216	273	34	1
219	273	34	1
229	273	34	1
231	273	34	1
233	273	34	1
236	273	34	1
243	273	34	1
248	273	34	3
170	274	34	1
176	274	34	1
182	274	34	3
183	274	34	1
187	274	34	3
196	274	34	1
203	274	34	3
204	274	34	2
211	274	34	1
217	274	34	4
218	274	34	3
229	274	34	2
231	274	34	1
232	274	34	1
233	274	34	2
235	274	34	2
236	274	34	1
237	274	34	1
238	274	34	1
241	274	34	1
250	274	34	1
176	275	34	1
179	275	34	4
185	275	34	1
189	275	34	2
203	275	34	2
206	275	34	2
207	275	34	1
212	275	34	1
213	275	34	3
214	275	34	1
215	275	34	2
216	275	34	4
227	275	34	2
231	275	34	1
233	275	34	1
239	275	34	2
240	275	34	1
246	275	34	3
174	276	34	1
175	276	34	1
180	276	34	1
184	276	34	1
207	276	34	1
209	276	34	1
211	276	34	2
212	276	34	3
229	276	34	2
232	276	34	2
236	276	34	1
239	276	34	1
240	276	34	1
242	276	34	3
244	276	34	2
245	276	34	1
175	277	34	2
184	277	34	1
203	277	34	1
206	277	34	2
209	277	34	2
212	277	34	1
213	277	34	1
235	277	34	2
237	277	34	1
238	277	34	2
241	277	34	1
245	277	34	1
175	278	34	2
176	278	34	2
178	278	34	1
186	278	34	1
190	278	34	1
193	278	34	1
201	278	34	1
202	278	34	2
204	278	34	3
205	278	34	3
206	278	34	1
208	278	34	1
210	278	34	1
211	278	34	1
214	278	34	1
231	278	34	1
232	278	34	1
234	278	34	1
243	278	34	2
175	279	34	2
176	279	34	2
177	279	34	2
179	279	34	1
181	279	34	1
192	279	34	3
205	279	34	3
207	279	34	1
208	279	34	2
210	279	34	1
214	279	34	2
215	279	34	1
217	279	34	1
223	279	34	1
227	279	34	1
231	279	34	1
232	279	34	1
236	279	34	1
238	279	34	2
241	279	34	1
242	279	34	1
243	279	34	1
244	279	34	2
246	279	34	1
247	279	34	2
248	279	34	3
249	279	34	1
173	280	34	1
174	280	34	1
178	280	34	1
181	280	34	1
192	280	34	1
193	280	34	1
207	280	34	1
208	280	34	2
209	280	34	1
210	280	34	2
212	280	34	2
221	280	34	1
234	280	34	1
235	280	34	1
236	280	34	1
238	280	34	1
240	280	34	1
242	280	34	1
246	280	34	2
247	280	34	2
248	280	34	2
174	281	34	2
175	281	34	1
179	281	34	1
191	281	34	3
192	281	34	3
202	281	34	2
203	281	34	2
205	281	34	3
207	281	34	1
208	281	34	2
213	281	34	1
222	281	34	2
226	281	34	2
230	281	34	1
233	281	34	1
241	281	34	1
244	281	34	2
245	281	34	2
248	281	34	1
175	282	34	1
178	282	34	1
179	282	34	1
181	282	34	2
182	282	34	2
188	282	34	1
189	282	34	1
204	282	34	1
206	282	34	2
209	282	34	2
211	282	34	1
212	282	34	2
215	282	34	3
220	282	34	2
223	282	34	2
224	282	34	2
226	282	34	3
229	282	34	1
230	282	34	1
233	282	34	1
234	282	34	1
235	282	34	3
247	282	34	1
249	282	34	1
251	282	34	1
179	283	34	1
192	283	34	2
204	283	34	2
207	283	34	1
210	283	34	1
215	283	34	2
222	283	34	1
223	283	34	1
226	283	34	3
230	283	34	1
231	283	34	1
232	283	34	3
234	283	34	2
235	283	34	1
237	283	34	2
243	283	34	1
247	283	34	1
251	283	34	1
253	283	34	1
176	284	34	2
177	284	34	1
178	284	34	1
185	284	34	1
186	284	34	2
205	284	34	2
206	284	34	1
207	284	34	2
208	284	34	1
209	284	34	1
214	284	34	1
215	284	34	2
219	284	34	1
225	284	34	2
226	284	34	1
229	284	34	1
235	284	34	3
238	284	34	2
242	284	34	1
245	284	34	2
248	284	34	2
177	285	34	2
179	285	34	1
181	285	34	2
187	285	34	1
188	285	34	1
202	285	34	2
204	285	34	1
206	285	34	1
209	285	34	1
211	285	34	4
218	285	34	2
221	285	34	1
222	285	34	2
224	285	34	1
226	285	34	1
230	285	34	1
231	285	34	1
233	285	34	1
238	285	34	1
240	285	34	3
245	285	34	2
247	285	34	1
248	285	34	1
177	286	34	1
186	286	34	1
188	286	34	1
190	286	34	2
199	286	34	1
207	286	34	3
208	286	34	1
218	286	34	3
223	286	34	1
224	286	34	1
231	286	34	1
234	286	34	1
237	286	34	2
240	286	34	1
246	286	34	1
248	286	34	2
254	286	34	1
255	286	34	4
184	287	34	1
190	287	34	1
208	287	34	2
220	287	34	2
221	287	34	2
222	287	34	1
225	287	34	1
226	287	34	1
227	287	34	1
228	287	34	1
229	287	34	2
231	287	34	1
233	287	34	2
236	287	34	1
238	287	34	2
241	287	34	1
245	287	34	1
247	287	34	1
252	287	34	2
176	288	34	3
184	288	34	1
185	288	34	1
186	288	34	2
201	288	34	1
202	288	34	1
203	288	34	3
206	288	34	1
209	288	34	2
220	288	34	1
221	288	34	1
222	288	34	1
224	288	34	2
227	288	34	1
229	288	34	1
230	288	34	1
231	288	34	1
233	288	34	1
235	288	34	2
240	288	34	1
247	288	34	1
248	288	34	2
253	288	34	1
255	288	34	1
175	289	34	3
185	289	34	1
186	289	34	1
198	289	34	1
199	289	34	1
202	289	34	1
203	289	34	1
219	289	34	2
223	289	34	1
228	289	34	2
230	289	34	2
233	289	34	1
235	289	34	1
238	289	34	3
242	289	34	1
245	289	34	3
246	289	34	1
249	289	34	1
176	290	34	2
187	290	34	2
197	290	34	1
198	290	34	1
199	290	34	1
203	290	34	1
204	290	34	1
220	290	34	2
222	290	34	1
223	290	34	3
224	290	34	1
229	290	34	1
230	290	34	1
232	290	34	1
233	290	34	1
235	290	34	3
239	290	34	1
243	290	34	2
246	290	34	1
248	290	34	1
253	290	34	2
199	291	34	1
200	291	34	1
202	291	34	1
203	291	34	3
229	291	34	3
231	291	34	1
234	291	34	4
235	291	34	1
236	291	34	1
237	291	34	1
241	291	34	2
244	291	34	2
245	291	34	1
246	291	34	3
247	291	34	2
248	291	34	1
249	291	34	1
255	291	34	3
196	292	34	1
202	292	34	2
203	292	34	4
204	292	34	1
221	292	34	1
226	292	34	1
227	292	34	2
228	292	34	2
230	292	34	1
232	292	34	1
233	292	34	1
234	292	34	1
236	292	34	2
237	292	34	1
238	292	34	2
241	292	34	1
247	292	34	1
188	293	34	1
190	293	34	1
197	293	34	1
201	293	34	1
202	293	34	1
204	293	34	2
205	293	34	1
222	293	34	1
223	293	34	1
224	293	34	5
225	293	34	1
229	293	34	1
230	293	34	2
231	293	34	2
233	293	34	2
238	293	34	1
241	293	34	1
243	293	34	1
244	293	34	2
248	293	34	2
251	293	34	1
182	294	34	1
183	294	34	1
197	294	34	2
199	294	34	2
201	294	34	1
221	294	34	1
226	294	34	1
235	294	34	1
236	294	34	3
246	294	34	1
179	295	34	3
192	295	34	1
197	295	34	3
198	295	34	1
202	295	34	1
203	295	34	2
218	295	34	1
224	295	34	1
228	295	34	1
229	295	34	1
230	295	34	1
233	295	34	2
236	295	34	1
238	295	34	4
239	295	34	2
183	296	34	1
184	296	34	1
191	296	34	2
194	296	34	1
198	296	34	1
202	296	34	1
205	296	34	1
222	296	34	1
226	296	34	4
229	296	34	2
230	296	34	3
234	296	34	4
236	296	34	2
238	296	34	1
239	296	34	1
240	296	34	1
243	296	34	1
244	296	34	1
194	297	34	1
195	297	34	1
202	297	34	2
204	297	34	1
219	297	34	1
221	297	34	1
223	297	34	1
224	297	34	1
225	297	34	2
227	297	34	1
229	297	34	1
231	297	34	1
233	297	34	2
234	297	34	1
235	297	34	1
237	297	34	1
242	297	34	1
244	297	34	1
245	297	34	3
247	297	34	1
196	298	34	1
200	298	34	2
220	298	34	2
223	298	34	1
224	298	34	1
228	298	34	1
233	298	34	2
235	298	34	1
236	298	34	3
237	298	34	1
239	298	34	2
241	298	34	1
242	298	34	1
244	298	34	1
245	298	34	2
246	298	34	1
251	298	34	1
180	299	34	1
182	299	34	1
195	299	34	2
198	299	34	1
199	299	34	2
203	299	34	1
207	299	34	1
226	299	34	1
227	299	34	5
229	299	34	1
232	299	34	2
239	299	34	1
241	299	34	1
243	299	34	1
244	299	34	1
245	299	34	1
247	299	34	1
224	300	34	1
225	300	34	2
226	300	34	1
233	300	34	2
236	300	34	2
238	300	34	1
243	300	34	1
244	300	34	2
196	301	34	2
207	301	34	1
225	301	34	2
227	301	34	1
229	301	34	3
231	301	34	2
232	301	34	1
233	301	34	1
240	301	34	1
242	301	34	3
243	301	34	1
245	301	34	2
223	302	34	1
226	302	34	2
230	302	34	1
232	302	34	1
236	302	34	1
237	302	34	1
242	302	34	2
243	302	34	1
227	303	34	3
229	303	34	1
235	303	34	2
236	303	34	1
240	303	34	3
241	303	34	1
244	303	34	1
245	303	34	1
199	304	34	2
227	304	34	1
230	304	34	1
233	304	34	2
235	304	34	2
241	304	34	1
243	304	34	1
244	304	34	2
222	305	34	1
225	305	34	1
227	305	34	2
228	305	34	1
229	305	34	1
230	305	34	1
232	305	34	1
236	305	34	1
237	305	34	1
240	305	34	2
198	306	34	1
203	306	34	1
222	306	34	1
223	306	34	1
224	306	34	1
225	306	34	1
227	306	34	1
230	306	34	2
234	306	34	3
235	306	34	1
236	306	34	2
241	306	34	1
201	307	34	1
206	307	34	2
221	307	34	2
223	307	34	1
224	307	34	2
225	307	34	1
226	307	34	1
230	307	34	1
232	307	34	1
234	307	34	1
235	307	34	1
237	307	34	2
241	307	34	2
243	307	34	1
222	308	34	1
226	308	34	2
229	308	34	2
233	308	34	3
236	308	34	1
237	308	34	3
239	308	34	1
240	308	34	3
241	308	34	1
221	309	34	4
223	309	34	2
224	309	34	1
225	309	34	1
227	309	34	1
229	309	34	1
233	309	34	4
234	309	34	1
221	310	34	1
224	310	34	1
228	310	34	2
230	310	34	1
231	310	34	1
232	310	34	1
233	310	34	1
236	310	34	1
237	310	34	1
238	310	34	1
239	310	34	1
241	310	34	1
218	311	34	1
222	311	34	3
224	311	34	2
227	311	34	1
228	311	34	2
230	311	34	3
231	311	34	1
232	311	34	2
233	311	34	1
236	311	34	1
216	312	34	1
221	312	34	1
222	312	34	1
225	312	34	1
226	312	34	3
229	312	34	2
232	312	34	2
237	312	34	1
212	313	34	1
224	313	34	1
225	313	34	1
226	313	34	1
227	313	34	1
231	313	34	1
235	313	34	1
228	314	34	1
230	314	34	3
232	314	34	3
227	315	34	3
228	315	34	2
229	315	34	1
230	315	34	1
233	315	34	3
238	315	34	1
228	316	34	1
230	316	34	1
234	316	34	1
227	317	34	2
232	317	34	1
233	317	34	2
237	318	34	3
230	248	35	1
229	250	35	2
224	251	35	1
225	251	35	1
228	251	35	1
223	252	35	1
225	252	35	3
226	252	35	2
229	252	35	2
219	253	35	1
221	253	35	2
223	253	35	3
224	253	35	2
225	253	35	1
226	253	35	1
232	253	35	1
219	254	35	3
221	254	35	1
223	254	35	1
224	254	35	1
231	254	35	2
235	254	35	1
209	255	35	1
218	255	35	2
220	255	35	1
221	255	35	1
223	255	35	2
226	255	35	1
227	255	35	1
229	255	35	1
230	255	35	1
216	256	35	5
218	256	35	1
220	256	35	1
221	256	35	2
222	256	35	1
228	256	35	3
230	256	35	3
240	256	35	1
241	256	35	1
243	256	35	1
209	257	35	1
215	257	35	1
216	257	35	3
221	257	35	1
223	257	35	1
224	257	35	1
225	257	35	1
226	257	35	1
227	257	35	1
230	257	35	1
237	257	35	1
239	257	35	1
240	257	35	2
203	258	35	1
216	258	35	3
218	258	35	1
222	258	35	3
223	258	35	2
224	258	35	1
228	258	35	1
229	258	35	3
235	258	35	1
239	258	35	1
242	258	35	2
244	258	35	1
201	259	35	1
211	259	35	3
219	259	35	1
221	259	35	1
222	259	35	2
224	259	35	1
225	259	35	1
226.5	259.5	35.5	1
228	259	35	2
231	259	35	1
233	259	35	1
238	259	35	1
239	259	35	1
240	259	35	3
242	259	35	2
244	259	35	1
191	260	35	2
210	260	35	3
212	260	35	2
214	260	35	1
215	260	35	1
216	260	35	1
217	260	35	1
221	260	35	1
222	260	35	3
223	260	35	1
224	260	35	2
228	260	35	1
229	260	35	1
235	260	35	1
237	260	35	1
238	260	35	2
239	260	35	2
241	260	35	1
242	260	35	1
244	260	35	3
247	260	35	2
188	261	35	3
189	261	35	1
191	261	35	2
216	261	35	1
218	261	35	1
219	261	35	1
223	261	35	2
224	261	35	1
226	261	35	1
227	261	35	2
228	261	35	1
229	261	35	1
230	261	35	2
233	261	35	2
235	261	35	1
236	261	35	3
238	261	35	1
241	261	35	1
242	261	35	3
244	261	35	1
189	262	35	1
193	262	35	2
203	262	35	1
206	262	35	1
207	262	35	1
208	262	35	1
210	262	35	3
211	262	35	2
219	262	35	3
221	262	35	2
223	262	35	1
230	262	35	1
231	262	35	1
232	262	35	1
233	262	35	1
236	262	35	2
237	262	35	3
240	262	35	1
241	262	35	1
188	263	35	2
190	263	35	3
192	263	35	2
205	263	35	1
208	263	35	1
209	263	35	3
210	263	35	1
211	263	35	1
216	263	35	1
218	263	35	1
219	263	35	1
220	263	35	2
221	263	35	1
222	263	35	1
224	263	35	3
225	263	35	1
226	263	35	1
227	263	35	2
231	263	35	3
233	263	35	2
234	263	35	1
236	263	35	1
237	263	35	3
238	263	35	1
241	263	35	3
245	263	35	1
248	263	35	1
186	264	35	1
209	264	35	1
211	264	35	1
213	264	35	1
217	264	35	1
218	264	35	2
219	264	35	2
220	264	35	1
221	264	35	2
222	264	35	2
223	264	35	2
224	264	35	1
226	264	35	1
227	264	35	1
229	264	35	1
230	264	35	2
231	264	35	2
232	264	35	3
233	264	35	1
234	264	35	3
235	264	35	3
236	264	35	2
239	264	35	2
240	264	35	2
243	264	35	1
248	264	35	1
185	265	35	2
189	265	35	1
190	265	35	3
191	265	35	1
195	265	35	1
202	265	35	3
204	265	35	3
212	265	35	1
213	265	35	1
214	265	35	2
216	265	35	1
217	265	35	3
219	265	35	1
221	265	35	1
226	265	35	2
229	265	35	1
232	265	35	1
233	265	35	1
234	265	35	1
238	265	35	1
247	265	35	1
178	266	35	1
183	266	35	2
187	266	35	1
188	266	35	1
192	266	35	1
196	266	35	4
197	266	35	1
205	266	35	2
206	266	35	1
208	266	35	1
209	266	35	2
210	266	35	1
214	266	35	1
223	266	35	1
228	266	35	1
229	266	35	1
230	266	35	1
236	266	35	2
238	266	35	2
239	266	35	1
242	266	35	2
251	266	35	1
184	267	35	2
187	267	35	2
189	267	35	1
194	267	35	2
195	267	35	1
212	267	35	1
214	267	35	2
217	267	35	2
218	267	35	1
219	267	35	1
220	267	35	1
225	267	35	1
226	267	35	2
227	267	35	2
228	267	35	1
229	267	35	1
231	267	35	1
232	267	35	1
233	267	35	4
235	267	35	1
238	267	35	3
242	267	35	1
246	267	35	1
247	267	35	1
248	267	35	1
183	268	35	3
187	268	35	4
193	268	35	1
195	268	35	1
202	268	35	3
203	268	35	1
205	268	35	1
206	268	35	1
209	268	35	2
214	268	35	1
215	268	35	1
216	268	35	1
218	268	35	2
219	268	35	1
225	268	35	3
232	268	35	1
234	268	35	2
238	268	35	1
239	268	35	2
248	268	35	2
250	268	35	2
252	268	35	1
174	269	35	1
178	269	35	1
180	269	35	1
185	269	35	1
186	269	35	1
191	269	35	3
194	269	35	1
197	269	35	3
201	269	35	1
210	269	35	1
212	269	35	1
214	269	35	1
215	269	35	1
216	269	35	2
217	269	35	1
222	269	35	3
234	269	35	1
235	269	35	5
238	269	35	3
239	269	35	1
240	269	35	1
244	269	35	1
245	269	35	2
249	269	35	3
250	269	35	1
173	270	35	1
178	270	35	1
179	270	35	1
186	270	35	2
187	270	35	1
188	270	35	1
190	270	35	2
195	270	35	1
196	270	35	1
198	270	35	2
206	270	35	1
210	270	35	2
212	270	35	2
214	270	35	1
216	270	35	2
217	270	35	2
221	270	35	1
227	270	35	1
231	270	35	1
233	270	35	1
235	270	35	3
236	270	35	1
238	270	35	2
239	270	35	3
240	270	35	1
243	270	35	2
244	270	35	1
245	270	35	1
246	270	35	1
247	270	35	2
249	270	35	2
250	270	35	2
171	271	35	1
176	271	35	2
178	271	35	1
179	271	35	1
180	271	35	1
181	271	35	1
185	271	35	1
186	271	35	1
190	271	35	1
194	271	35	1
199	271	35	1
201	271	35	2
207	271	35	1
209	271	35	2
210	271	35	2
216	271	35	1
217	271	35	1
235	271	35	2
237	271	35	1
238	271	35	1
241	271	35	1
243	271	35	1
247	271	35	1
249	271	35	2
250	271	35	1
173	272	35	1
178	272	35	1
179	272	35	2
182	272	35	3
183	272	35	2
184	272	35	2
190	272	35	1
192	272	35	1
197	272	35	3
202	272	35	1
203	272	35	2
205	272	35	1
206	272	35	1
207	272	35	1
208	272	35	1
213	272	35	1
214	272	35	3
218	272	35	1
219	272	35	1
229	272	35	1
232	272	35	1
233	272	35	1
234	272	35	2
238	272	35	2
240	272	35	1
241	272	35	1
243	272	35	2
244	272	35	4
246	272	35	1
173	273	35	1
179	273	35	1
181	273	35	1
182	273	35	1
183	273	35	1
184	273	35	1
185	273	35	1
186	273	35	1
187	273	35	1
205	273	35	2
208	273	35	1
215	273	35	1
218	273	35	2
227	273	35	1
228	273	35	1
232	273	35	1
235	273	35	1
242	273	35	2
245	273	35	1
250	273	35	1
171	274	35	1
173	274	35	2
179	274	35	2
181	274	35	1
184	274	35	2
190	274	35	1
196	274	35	2
201	274	35	2
203	274	35	1
204	274	35	1
210	274	35	1
211	274	35	1
213	274	35	3
215	274	35	1
217	274	35	3
218	274	35	6
223	274	35	1
224	274	35	1
228	274	35	3
234	274	35	3
241	274	35	2
243	274	35	1
245	274	35	1
176	275	35	1
178	275	35	1
184	275	35	1
185	275	35	1
189	275	35	1
191	275	35	2
200	275	35	2
203	275	35	1
209	275	35	1
212	275	35	1
219	275	35	1
225	275	35	2
231	275	35	4
235	275	35	2
237	275	35	3
238	275	35	1
242	275	35	1
245	275	35	2
175	276	35	1
178	276	35	1
186	276	35	1
187	276	35	3
188	276	35	3
203	276	35	1
204	276	35	1
209	276	35	1
210	276	35	1
211	276	35	1
217	276	35	1
218	276	35	2
220	276	35	2
222	276	35	1
232	276	35	1
233	276	35	1
239	276	35	1
240	276	35	1
243	276	35	1
248	276	35	1
173	277	35	1
175	277	35	2
178	277	35	2
182	277	35	2
183	277	35	1
185	277	35	1
187	277	35	2
204	277	35	1
208	277	35	1
210	277	35	1
215	277	35	1
218	277	35	1
219	277	35	2
220	277	35	1
224	277	35	2
229	277	35	1
236	277	35	1
237	277	35	1
238	277	35	1
241	277	35	1
242	277	35	1
248	277	35	1
171	278	35	3
174	278	35	1
176	278	35	1
183	278	35	2
187	278	35	2
188	278	35	3
190	278	35	2
195	278	35	1
205	278	35	1
210	278	35	1
214	278	35	1
216	278	35	2
221	278	35	1
222	278	35	1
224	278	35	1
227	278	35	2
230	278	35	1
231	278	35	1
234	278	35	1
238	278	35	1
243	278	35	1
247	278	35	1
172	279	35	2
177	279	35	1
190	279	35	1
192	279	35	2
193	279	35	1
194	279	35	2
195	279	35	6
201	279	35	1
203	279	35	1
204	279	35	1
205	279	35	1
206	279	35	2
210	279	35	1
211	279	35	1
212	279	35	1
221	279	35	1
227	279	35	1
229	279	35	2
233	279	35	4
234	279	35	1
235	279	35	2
236	279	35	2
238	279	35	1
246	279	35	1
172	280	35	1
173	280	35	1
174	280	35	1
179	280	35	1
180	280	35	1
193	280	35	1
203	280	35	2
205	280	35	1
207	280	35	1
208	280	35	2
211	280	35	1
212	280	35	3
217	280	35	1
219	280	35	2
220	280	35	4
232	280	35	2
234	280	35	2
237	280	35	2
238	280	35	3
245	280	35	1
174	281	35	1
180	281	35	3
191	281	35	3
204	281	35	1
205	281	35	1
208	281	35	1
210	281	35	1
211	281	35	1
216	281	35	1
217	281	35	2
219	281	35	1
221	281	35	1
222	281	35	2
228	281	35	1
230	281	35	1
232	281	35	3
234	281	35	3
235	281	35	1
240	281	35	1
244	281	35	2
245	281	35	1
248	281	35	1
179	282	35	3
187	282	35	2
189	282	35	3
190	282	35	1
203	282	35	2
205	282	35	2
207	282	35	2
208	282	35	2
209	282	35	1
210	282	35	3
214	282	35	1
218	282	35	1
220	282	35	1
224	282	35	2
225	282	35	2
227	282	35	1
229	282	35	2
232	282	35	1
233	282	35	2
245	282	35	2
171	283	35	1
183	283	35	1
187	283	35	1
188	283	35	2
189	283	35	3
190	283	35	1
202	283	35	1
204	283	35	3
205	283	35	1
209	283	35	1
210	283	35	1
212	283	35	1
214	283	35	2
215	283	35	3
216	283	35	1
218	283	35	1
222	283	35	2
226	283	35	3
227	283	35	1
228	283	35	1
232	283	35	1
233	283	35	2
238	283	35	2
240	283	35	1
241	283	35	3
245	283	35	2
247	283	35	2
176	284	35	1
180	284	35	2
184	284	35	2
185	284	35	2
189	284	35	2
200	284	35	2
204	284	35	1
205	284	35	1
206	284	35	2
207	284	35	2
208	284	35	1
209	284	35	1
212	284	35	1
214	284	35	1
215	284	35	1
219	284	35	1
222	284	35	1
224	284	35	1
225	284	35	1
226	284	35	1
229	284	35	1
230	284	35	1
232	284	35	1
233	284	35	5
234	284	35	1
235	284	35	1
236	284	35	2
238	284	35	3
242	284	35	3
244	284	35	1
246	284	35	1
176	285	35	2
185	285	35	1
187	285	35	1
201	285	35	2
206	285	35	3
207	285	35	1
208	285	35	2
221	285	35	1
225	285	35	1
229	285	35	2
230	285	35	1
231	285	35	1
232	285	35	2
234	285	35	2
236	285	35	1
241	285	35	1
245	285	35	2
246	285	35	2
248	285	35	1
174	286	35	3
175	286	35	1
183	286	35	1
185	286	35	1
188	286	35	1
191	286	35	5
196	286	35	2
198	286	35	2
199	286	35	3
201	286	35	1
202	286	35	1
204	286	35	1
205	286	35	1
211	286	35	1
215	286	35	1
216	286	35	3
218	286	35	2
219	286	35	2
224	286	35	1
225	286	35	1
228	286	35	3
229	286	35	3
231	286	35	2
233	286	35	5
234	286	35	2
236	286	35	1
243	286	35	2
244	286	35	1
247	286	35	1
174	287	35	1
182	287	35	1
185	287	35	2
186	287	35	2
187	287	35	1
188	287	35	2
190	287	35	1
194	287	35	3
196	287	35	2
198	287	35	1
200	287	35	1
202	287	35	1
204	287	35	1
206	287	35	2
208	287	35	1
220	287	35	1
226	287	35	1
228	287	35	1
229	287	35	1
230	287	35	2
243	287	35	1
246	287	35	1
247	287	35	2
176	288	35	3
185	288	35	1
188	288	35	2
189	288	35	1
192	288	35	1
194	288	35	1
195	288	35	2
196	288	35	1
199	288	35	1
200	288	35	1
201	288	35	1
204	288	35	1
205	288	35	1
218	288	35	3
219	288	35	1
220	288	35	1
224	288	35	2
230	288	35	1
232	288	35	2
237	288	35	2
239	288	35	1
246	288	35	1
174	289	35	3
177	289	35	1
185	289	35	1
187	289	35	1
188	289	35	1
189	289	35	2
190	289	35	2
193	289	35	1
199	289	35	1
200	289	35	1
220	289	35	1
222	289	35	1
224	289	35	1
225	289	35	1
235	289	35	1
237	289	35	1
243	289	35	1
244	289	35	1
245	289	35	1
246	289	35	1
247	289	35	2
187	290	35	3
190	290	35	2
198	290	35	3
200	290	35	1
201	290	35	2
203	290	35	1
204	290	35	2
205	290	35	1
206	290	35	1
220	290	35	1
223	290	35	1
224	290	35	3
225	290	35	1
227	290	35	3
231	290	35	1
232	290	35	3
234	290	35	3
238	290	35	1
241	290	35	1
242	290	35	1
247	290	35	2
176	291	35	1
187	291	35	1
194	291	35	1
196	291	35	2
201	291	35	1
206	291	35	1
222	291	35	1
223	291	35	1
224	291	35	2
225	291	35	1
226	291	35	1
229	291	35	1
230	291	35	1
234	291	35	2
239	291	35	1
241	291	35	2
242	291	35	2
174	292	35	3
182	292	35	1
183	292	35	1
187	292	35	1
188	292	35	1
194	292	35	1
201	292	35	1
203	292	35	1
205	292	35	1
222	292	35	1
223	292	35	1
224	292	35	1
225	292	35	1
233	292	35	1
243	292	35	1
247	292	35	2
248	292	35	1
250	292	35	3
182	293	35	1
185	293	35	1
195	293	35	1
196	293	35	1
198	293	35	1
200	293	35	2
204	293	35	1
218	293	35	1
225	293	35	2
227	293	35	3
229	293	35	2
232	293	35	1
234	293	35	1
235	293	35	1
236	293	35	1
238	293	35	2
246	293	35	1
181	294	35	5
188	294	35	1
190	294	35	1
197	294	35	2
201	294	35	1
218	294	35	3
220	294	35	1
222	294	35	2
224	294	35	2
225	294	35	2
231	294	35	2
234	294	35	2
236	294	35	4
237	294	35	2
239	294	35	1
244	294	35	3
245	294	35	1
193	295	35	1
197	295	35	2
202	295	35	1
203	295	35	2
204	295	35	3
218	295	35	1
225	295	35	2
228	295	35	2
230	295	35	1
236	295	35	1
240	295	35	3
242	295	35	1
245	295	35	3
248	295	35	1
249	295	35	1
180	296	35	1
181	296	35	2
182	296	35	1
195	296	35	1
197	296	35	1
199	296	35	3
201	296	35	2
203	296	35	1
205	296	35	1
217	296	35	1
220	296	35	5
221	296	35	1
223	296	35	1
228	296	35	1
229	296	35	2
235	296	35	1
236	296	35	2
237	296	35	1
238	296	35	1
241	296	35	1
242	296	35	2
196	297	35	3
197	297	35	1
200	297	35	1
222	297	35	1
226	297	35	1
227	297	35	2
230	297	35	2
232	297	35	2
237	297	35	1
238	297	35	1
239	297	35	2
244	297	35	1
247	297	35	2
248	297	35	1
181	298	35	1
191	298	35	2
197	298	35	4
220	298	35	1
223	298	35	1
228	298	35	2
234	298	35	2
236	298	35	1
239	298	35	2
241	298	35	1
196	299	35	2
199	299	35	2
200	299	35	1
202	299	35	2
227	299	35	1
229	299	35	1
238	299	35	2
239	299	35	2
242	299	35	1
194	300	35	3
208	300	35	3
224	300	35	2
225	300	35	1
228	300	35	1
229	300	35	1
236	300	35	1
237	300	35	1
239	300	35	1
241	300	35	4
194	301	35	1
196	301	35	1
198	301	35	1
224	301	35	2
227	301	35	1
233	301	35	1
236	301	35	1
238	301	35	1
240	301	35	1
241	301	35	1
242	301	35	1
245	301	35	1
199	302	35	2
222	302	35	2
224	302	35	1
225	302	35	2
228	302	35	1
229	302	35	1
231	302	35	1
236	302	35	2
242	302	35	1
244	302	35	2
199	303	35	2
225	303	35	1
226	303	35	1
227	303	35	1
230	303	35	1
232	303	35	2
233	303	35	2
234	303	35	1
238	303	35	1
241	303	35	1
242	303	35	2
191	304	35	2
221	304	35	2
223	304	35	2
227	304	35	1
232	304	35	1
233	304	35	1
235	304	35	2
241	304	35	2
195	305	35	1
230	305	35	1
232	305	35	4
234	305	35	1
235	305	35	1
238	305	35	1
241	305	35	3
242	305	35	1
204	306	35	1
206	306	35	1
227	306	35	1
229	306	35	1
230	306	35	1
231	306	35	3
232	306	35	3
233	306	35	1
236	306	35	2
239	306	35	1
195	307	35	1
198	307	35	1
222	307	35	1
231	307	35	2
234	307	35	1
236	307	35	2
238	307	35	1
206	308	35	2
220	308	35	2
221	308	35	1
222	308	35	2
224	308	35	2
226	308	35	1
228	308	35	1
231	308	35	1
237	308	35	1
239	308	35	3
241	308	35	1
202	309	35	3
222	309	35	1
223	309	35	1
234	309	35	2
237	309	35	1
240	309	35	1
219	310	35	2
225	310	35	2
227	310	35	1
229	310	35	1
232	310	35	2
235	310	35	1
236	310	35	2
237	310	35	1
238	310	35	1
215	311	35	1
216	311	35	1
219	311	35	1
220	311	35	2
222	311	35	3
223	311	35	2
224	311	35	3
229	311	35	3
230	311	35	2
234	311	35	1
236	311	35	1
237	311	35	1
238	311	35	4
241	311	35	1
214	312	35	2
229	312	35	2
232	312	35	2
221	313	35	1
223	313	35	1
226	313	35	1
228	313	35	2
230	313	35	1
235	313	35	1
236	313	35	1
237	313	35	1
238	313	35	2
240	313	35	1
241	313	35	2
221	314	35	1
228	314	35	1
230	314	35	1
232	314	35	2
234	314	35	1
226	315	35	1
230	315	35	2
234	315	35	2
235	315	35	3
236	315	35	2
237	315	35	1
238	315	35	2
240	315	35	1
210	316	35	1
232	316	35	1
236	316	35	1
230	317	35	1
235	317	35	2
212	318	35	1
237	318	35	3
238	318	35	2
232	319	35	1
233	319	35	1
240	319	35	1
222	253	36	1
224	253	36	2
